-1.18083474	-0.64208136
-1.180831686	-0.64430011
-1.180823788	-0.643883728
-1.180814505	-0.642778687
-1.180803418	-0.651993469
-1.180792734	-0.690564453
-1.180779941	-0.760710083
-1.180757709	-0.848158569
-1.18072506	-0.928854126
-1.180688642	-0.988098755
-1.180656388	-1.024952637
-1.180635117	-1.044195679
-1.180622883	-1.042737427
-1.180614442	-1.020791992
-1.180612385	-0.980151794
-1.180885457	-0.829358826
-1.182406507	-0.384709534
-1.183974855	0.489128906
-1.166996077	1.832930786
-1.11114832	3.61769873
-1.01636311	5.778797852
-0.893841431	8.259003906
-0.753507275	11.00088477
-0.60308153	13.94890527
-0.446397081	17.03848633
-0.28810063	20.13625977
-0.134990115	23.06805664
0.007466786	25.70829297
0.138784081	28.01443359
0.260438412	30.01229688
0.373757601	31.75536133
0.478993043	33.29446875
0.574416928	34.66176953
0.657954782	35.87610547
0.727016985	36.93141406
0.782100692	37.80712109
0.826387689	38.50811328
0.862224504	39.02524219
0.889460832	39.33498828
0.907902539	39.42559375
0.918677554	39.276875
0.923920199	38.867375
0.925896347	38.19894922
0.926381439	37.27799219
0.926642686	36.11777734
0.92803058	34.73436719
0.931714118	33.14688281
0.937996536	31.3840293
0.945723563	29.4750293
0.947616026	27.43813281
0.932514355	25.28314648
0.892604828	23.01571484
0.826049469	20.63793359
0.736706696	18.14368164
0.630902	15.53975684
0.515590467	12.84974805
0.395609163	10.09075391
0.274285603	7.278042969
0.154527714	4.47864502
0.042322149	1.854130615
-0.057771809	-0.508416168
-0.147269621	-2.692547852
-0.234580178	-4.853314941
-0.327804852	-7.106831543
-0.427371629	-9.482339844
-0.531445272	-11.93366211
-0.638594851	-14.38611523
-0.745132677	-16.76854102
-0.84852235	-19.03311133
-0.946770296	-21.15552539
-1.039455876	-23.12924805
-1.12732172	-24.95439063
-1.20937033	-26.63066797
-1.28249757	-28.16003516
-1.345946342	-29.54471484
-1.400683403	-30.79100586
-1.44769448	-31.90665039
-1.488837332	-32.89921484
-1.526105464	-33.7751875
-1.558570504	-34.53789063
-1.588074476	-35.18601172
-1.616746992	-35.711875
-1.642606646	-36.11434766
-1.662509859	-36.39516016
-1.675272793	-36.54321094
-1.681930393	-36.52719922
-1.684564769	-36.32303906
-1.685240895	-35.92566016
-1.6856516	-35.33500781
